file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
art_load_balancer_spikes.csv,1.554982,0,192,1,3437,lstmWeight=0.6;cnnWeight=0.2;lstmCells=11;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0421905560212;,1,2735,4032,0.6779999999999999,
ec2_cpu_utilization_24ae8d.csvnan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
ec2_cpu_utilization_53ea38.csv,0.282832,2,570,0,3060,lstmWeight=0.5;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.1125,comparision_window_size=25;threshold_max_multipler=2;training_ratio=0.0421905560212;,2,1397,4032,0.34600000000000003,
ec2_cpu_utilization_5f5533.csv,108.987947,2,857,0,2773,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,2,1172,4032,0.29100000000000004,
ec2_cpu_utilization_77c1ca.csv,1201.269935,0,1,1,3628,lstmWeight=0.7;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=30;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.1125,comparision_window_size=25;threshold_max_multipler=2;training_ratio=0.0421905560212;,1,1766,4032,0.43799999999999994,
ec2_cpu_utilization_825cc2.csv,314.709815,1,445,0,3244,lstmWeight=0.1;cnnWeight=0.9;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,1,1527,4032,0.379,
ec2_cpu_utilization_ac20cd.csv,1107.222804,1,255,0,3374,lstmWeight=0.9;cnnWeight=0.1;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,1,3375,4032,0.8370000000000001,
ec2_cpu_utilization_c6585a.csv,0.314635,0,0,0,4032,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,0,4032,4032,1.0,
ec2_cpu_utilization_fe7f93.csv,142.388789,2,270,1,3357,lstmWeight=0.5;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,3,699,4032,0.17300000000000001,
ec2_disk_write_bytes_1ef3de.csv,2.1320249940508508e+16,1,531,0,3726,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421629347308;,1,2400,4730,0.507,
ec2_disk_write_bytes_c0d644.csv,5.4134837564588614e+17,0,0,3,3627,lstmWeight=0.9;cnnWeight=0.1;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=30;training_ratio=0.1125,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0421905560212;,3,1795,4032,0.445,
ec2_network_in_257a54.csv,81417953486144.4,1,259,0,3370,lstmWeight=0.9;cnnWeight=0.1;lstmCells=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0421905560212;,1,1438,4032,0.35700000000000004,
ec2_network_in_5abac7.csv,24722333775578.535,0,664,2,3592,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0421629347308;,2,2491,4730,0.527,
elb_request_count_8c0756.csv,11983.261922,0,0,2,3630,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=160;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0421905560212;,2,684,4032,0.17,
grok_asg_anomaly.csv,1022.332575,3,2570,0,1586,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424183325207;,3,1178,4621,0.255,
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,26266026419966.164,2,622,0,495,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0425724637681;,2,219,1243,0.17600000000000002,
rds_cpu_utilization_cc0c53.csv,26.7451,2,648,0,2982,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0421905560212;,2,2981,4032,0.7390000000000001,
rds_cpu_utilization_e47b3b.csv,780.528879,2,1404,0,2226,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0421905560212;,2,847,4032,0.21,
exchange-2_cpc_results.csv,0.024518,0,0,1,1461,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.0423023578363;,1,245,1624,0.151,
exchange-2_cpm_results.csv,0.015988,1,2,1,1460,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423023578363;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.014779,3,1,0,1384,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0417582417582;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.140408,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0417582417582;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.07222,3,503,0,975,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424948594928;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,53.623627,4,486,0,993,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424948594928;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,503.432759,1,569,1,5972,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0423255813953;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,6114.24806,1,419,0,16132,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0422596754057;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,181.716932,3,601,0,3085,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0421905560212;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,403.465569,2,0,2,20427,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.06697499999999999,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0239421987155;,4,2127,22695,0.094,
nyc_taxi.csv,47999610.527556,0,0,5,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423580786026;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.007523,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0424895272292;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,260.8949,0,8,2,4777,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0423908435778;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,461382.298199,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.1125,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423614240649;,3,388,2500,0.155,
TravelTime_451.csv,111431.63437,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422094841063;,1,439,2162,0.203,
occupancy_6005.csv,23.298338,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0425934690014;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,59.887065,0,0,2,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423614240649;,2,2088,2500,0.835,
speed_6005.csv,683.671813,0,11,1,2250,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0423614240649;,1,2262,2500,0.905,
speed_7578.csv,685.762672,2,0,2,1011,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.042957042957;,4,304,1127,0.27,
speed_t4013.csv,157.873453,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0424379232506;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,1332992.389655,4,7177,0,7137,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.055575,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0196417870697;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,6220.318802,2,46,2,14205,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.08122499999999999,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0294926440258;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,107.68393,3,1326,0,12983,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.1125,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0422984270937;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,87.974026,2,1805,1,12522,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.06555,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0233562845957;,3,1463,15853,0.092,
Twitter_volume_FB.csv,3268.940916,2,1791,0,12460,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422003985198;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,1048.804196,2,7,1,14403,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0422475106686;,3,4107,15842,0.259,
Twitter_volume_IBM.csvnan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
Twitter_volume_KO.csv,588543.865705,0,1313,3,12951,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.1125,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0422234859255;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,4.493385,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.042749999999999996,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0148870298399;,4,951,15858,0.06,
Twitter_volume_UPS.csv,793.258075,5,8930,0,5351,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0463125,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0161908538197;,5,1028,15866,0.065,
