file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
grok_asg_anomaly.csv,202326.51463,0,0,3,4156,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0225,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.130588756087;,3,1178,4621,0.255,
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,19195609790292.766,2,12,0,1105,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0506838294449,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.104237288136;,2,219,1243,0.17600000000000002,
rds_cpu_utilization_cc0c53.csv,8604.631991,0,0,2,3630,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0225,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.130390664637;,2,2981,4032,0.7390000000000001,
rds_cpu_utilization_e47b3b.csv,11425.301907,0,0,2,3630,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0225,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.130390664637;,2,847,4032,0.21,
exchange-2_cpc_results.csv,0.011779,0,0,1,1461,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0387931034483,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.11531069827;,1,245,1624,0.151,
exchange-2_cpm_results.csv,0.026617,0,0,2,1462,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.0225,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.130352644836;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.008767,2,0,1,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0225,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.130319148936;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.143561,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0225,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.130319148936;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.017295,3,17,0,1461,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0225,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.130678282514;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,0.597603,3,5,1,1474,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.0225,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.130678282514;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,53.779267,0,0,2,6541,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.0225,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.130489864865;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,203.905834,0,0,1,16551,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0225,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.130412604852;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,28586.605578,0,0,3,3686,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0225,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.130390664637;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,234.738546,1,0,3,20427,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.013394999999999999,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0769471239728;,4,2127,22695,0.094,
nyc_taxi.csv,23540452.607696,1,0,4,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0225,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.130452022205;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.003811,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0334750265675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.120879120879;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,29.649617,0,12,2,4773,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0225,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.130484988453;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,171902.344637,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.0252,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.128026261797;,3,388,2500,0.155,
TravelTime_451.csv,210635.866152,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0291396854764,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.124344926155;,1,439,2162,0.203,
occupancy_6005.csv,21.137316,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0264705882353,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.126888217523;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,30.679359,2,0,0,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0252,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.128026261797;,2,2088,2500,0.835,
speed_6005.csv,4717.211043,0,0,1,2261,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0252,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.128026261797;,1,2262,2500,0.905,
speed_7578.csv,112.768995,3,4,1,1007,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.055900621118,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0996240601504;,4,304,1127,0.27,
speed_t4013.csv,88.747327,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.025250501002,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.127878289474;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,133893.781045,4,52,0,14262,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.011115,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0637161388783;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,13696.244792,2,0,2,14251,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.016245,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.093553358161;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,24.791416,2,2,1,14307,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.0225,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.130459954969;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,1.949203,3,7,0,14320,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.013109999999999998,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0752908091525;,3,1463,15853,0.092,
Twitter_volume_FB.csv,3205.352083,2,0,0,14251,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0225,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.130387025909;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,1019.281004,2,0,1,14410,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0225,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.130440397779;,3,4107,15842,0.259,
Twitter_volume_IBM.csv,86.777803,2,14,0,14289,lstmWeight=0.1;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0225,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.130406797116;,2,6813,15893,0.429,
Twitter_volume_KO.csv,610.583553,1,0,2,14264,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.0225,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.1304291707;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,9.115555,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0128011098499,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0447141488342;,4,951,15858,0.06,
Twitter_volume_UPS.csv,492.53651,5,1403,0,12878,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0127946552376,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0495435101832;,5,1028,15866,0.065,
