file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
ec2_cpu_utilization_825cc2.csv,297.928517,1,130,0,3559,lstmWeight=0.1;cnnWeight=0.9;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501523967858;,1,1527,4032,0.379,
ec2_cpu_utilization_ac20cd.csv,673.868774,0,0,1,3629,lstmWeight=0.9;cnnWeight=0.1;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501523967858;,1,3375,4032,0.8370000000000001,
ec2_cpu_utilization_c6585a.csv,0.325487,0,0,0,4032,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501523967858;,0,4032,4032,1.0,
ec2_cpu_utilization_fe7f93.csv,137.056456,2,179,1,3448,lstmWeight=0.5;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501523967858;,3,699,4032,0.17300000000000001,
ec2_disk_write_bytes_1ef3de.csv,2.1607169329814972e+16,1,337,0,3920,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0503070382617;,1,2400,4730,0.507,
ec2_disk_write_bytes_c0d644.csv,2.7782072336858512e+17,0,6,3,3621,lstmWeight=0.9;cnnWeight=0.1;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=30;training_ratio=0.105,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0501523967858;,3,1795,4032,0.445,
ec2_network_in_257a54.csv,113478587480503.3,1,422,0,3207,lstmWeight=0.9;cnnWeight=0.1;lstmCells=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0501523967858;,1,1438,4032,0.35700000000000004,
ec2_network_in_5abac7.csv,25634389434854.305,0,532,2,3724,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0503070382617;,2,2491,4730,0.527,
elb_request_count_8c0756.csv,15947.616851,0,2,2,3628,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=160;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501523967858;,2,684,4032,0.17,
grok_asg_anomaly.csv,1966.015906,3,2028,0,2128,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0502901353965;,3,1178,4621,0.255,
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,24834827008537.473,2,803,0,314,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0503144654088;,2,219,1243,0.17600000000000002,
rds_cpu_utilization_cc0c53.csv,12.594466,1,281,1,3349,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0501523967858;,2,2981,4032,0.7390000000000001,
rds_cpu_utilization_e47b3b.csv,119.902788,2,1624,0,2006,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0501523967858;,2,847,4032,0.21,
exchange-2_cpc_results.csv,0.005158,0,49,1,1412,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.0502063273728;,1,245,1624,0.151,
exchange-2_cpm_results.csv,0.016288,0,0,2,1462,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0502063273728;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.005139,2,0,1,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0501089324619;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.132187,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0501089324619;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.039718,3,545,0,933,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.050305914344;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,36.619827,4,437,0,1042,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.050305914344;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,193.310871,1,90,1,6451,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0502767527675;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,4252.658771,1,100,0,16451,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0502630764469;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,264.692732,3,1101,0,2585,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0501523967858;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,379.822359,2,0,2,20427,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.06251,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0285754570663;,4,2127,22695,0.094,
nyc_taxi.csv,39505609.845567,3,19,2,9266,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0503410198116;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.011568,0,28,2,1664,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0504451038576;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,233.335614,0,640,2,4145,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0502417490015;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,327204.604962,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.105,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.050491510277;,3,388,2500,0.155,
TravelTime_451.csv,109725.479448,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0501291989664;,1,439,2162,0.203,
occupancy_6005.csv,19.737429,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0506804317222;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,80.787801,0,0,2,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.050491510277;,2,2088,2500,0.835,
speed_6005.csv,1688.241637,1,893,0,1368,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.050491510277;,1,2262,2500,0.905,
speed_7578.csv,1665.813869,0,0,4,1011,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0505450941526;,4,304,1127,0.27,
speed_t4013.csv,218.33834,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.050581915846;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,737947.735134,4,6659,0,7655,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.05187,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0234779148428;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,6076.619194,2,0,2,14251,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.07580999999999999,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0351308864739;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,152.665067,3,2078,0,12231,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.105,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0503056277665;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,33.523325,3,1942,0,12385,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.06117999999999999,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0279494759473;,3,1463,15853,0.092,
Twitter_volume_FB.csv,2806.900441,2,1679,0,12572,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0502434549432;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,779.066623,2,2,1,14408,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.105,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0502856336836;,3,4107,15842,0.259,
Twitter_volume_IBM.csvnan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
Twitter_volume_KO.csv,406849.755886,0,742,3,13522,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.105,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0502572777895;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,4.144988,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.03989999999999999,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0177985025614;,4,951,15858,0.06,
Twitter_volume_UPS.csv,576.563583,5,8789,0,5492,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.043225,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0193663131546;,5,1028,15866,0.065,
