file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
ec2_cpu_utilization_53ea38.csv,0.078422,0,8,2,3622,lstmWeight=0.5;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.015,comparision_window_size=25;threshold_max_multipler=2;training_ratio=0.136958710977;,2,1397,4032,0.34600000000000003,
ec2_cpu_utilization_5f5533.csv,14.920125,1,0,1,3630,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136958710977;,2,1172,4032,0.29100000000000004,
ec2_cpu_utilization_77c1ca.csv,1318.050511,0,0,1,3629,lstmWeight=0.7;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=30;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.015,comparision_window_size=25;threshold_max_multipler=2;training_ratio=0.136958710977;,1,1766,4032,0.43799999999999994,
ec2_cpu_utilization_825cc2.csv,inf,1,77,0,3612,lstmWeight=0.1;cnnWeight=0.9;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136958710977;,1,1527,4032,0.379,
ec2_cpu_utilization_ac20cd.csv,inf,1,255,0,3374,lstmWeight=0.9;cnnWeight=0.1;lstmCells=8;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136958710977;,1,3375,4032,0.8370000000000001,
ec2_cpu_utilization_c6585a.csv,inf,0,0,0,4032,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136958710977;,0,4032,4032,1.0,
ec2_cpu_utilization_fe7f93.csv,163.87987,0,0,3,3627,lstmWeight=0.5;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136958710977;,3,699,4032,0.17300000000000001,
ec2_disk_write_bytes_1ef3de.csv,3562939647725631.5,1,63,0,4194,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.137124463519;,1,2400,4730,0.507,
ec2_disk_write_bytes_c0d644.csv,1.0026115179754566e+16,0,0,3,3627,lstmWeight=0.9;cnnWeight=0.1;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=30;training_ratio=0.015,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.136958710977;,3,1795,4032,0.445,
ec2_network_in_257a54.csv,31013208766896.344,1,0,0,3629,lstmWeight=0.9;cnnWeight=0.1;lstmCells=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.136958710977;,1,1438,4032,0.35700000000000004,
ec2_network_in_5abac7.csv,2516627961862.7163,0,21,2,4235,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=40;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.137124463519;,2,2491,4730,0.527,
elb_request_count_8c0756.csv,12950.203601,1,32,1,3598,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=160;training_ratio=0.0404265873016,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.113982941329;,2,684,4032,0.17,
grok_asg_anomaly.csv,5257.128225,0,0,3,4156,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.137082601054;,3,1178,4621,0.255,
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,24626125824087.6,2,12,0,1105,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0506838294449,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.104237288136;,2,219,1243,0.17600000000000002,
rds_cpu_utilization_cc0c53.csv,inf,2,557,0,3073,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.136958710977;,2,2981,4032,0.7390000000000001,
rds_cpu_utilization_e47b3b.csv,inf,2,143,0,3487,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.136958710977;,2,847,4032,0.21,
exchange-2_cpc_results.csv,0.007525,0,0,1,1461,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.0387931034483,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.11531069827;,1,245,1624,0.151,
exchange-2_cpm_results.csv,0.046196,0,0,2,1462,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.136875;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.009406,3,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.136633663366;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.193087,1,0,0,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.136633663366;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.0572,3,320,0,1158,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.137121680049;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,2.178579,3,37,1,1442,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.137121680049;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,24451.062442,0,0,2,6541,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.137049455155;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,392.353264,0,0,1,16551,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.137064116985;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,inf,2,0,1,3686,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.015,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.136958710977;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,331.178277,2,12,2,20415,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.008929999999999999,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0810918952563;,4,2127,22695,0.094,
nyc_taxi.csv,28920838.894869,0,0,5,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.015,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.137123745819;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.003484,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0334750265675,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.120879120879;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,34.38061,0,8,2,4777,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.015,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.137127578304;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,236136.017833,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.0252,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.128026261797;,3,388,2500,0.155,
TravelTime_451.csv,188252.921835,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0291396854764,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.124344926155;,1,439,2162,0.203,
occupancy_6005.csv,14.967394,0,0,1,2141,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0264705882353,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.126888217523;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,35.743475,2,0,0,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0252,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.128026261797;,2,2088,2500,0.835,
speed_6005.csv,5100.471324,0,0,1,2261,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.0252,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.128026261797;,1,2262,2500,0.905,
speed_7578.csv,126.622139,3,3,1,1008,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.055900621118,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0996240601504;,4,304,1127,0.27,
speed_t4013.csv,97.28634,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.025250501002,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.127878289474;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,4662426.635517,3,154,1,14160,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.00741,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0672157111182;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,7029.812425,1,0,3,14251,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.01083,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0985312899106;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,27.307841,3,1,0,14308,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.015,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.137065883555;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,1.932047,3,7,0,14320,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.00874,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0793509385937;,3,1463,15853,0.092,
Twitter_volume_FB.csv,550.86942,1,0,1,14251,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.015,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.137022313414;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,479.32796,2,0,1,14410,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.015,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.137071451458;,3,4107,15842,0.259,
Twitter_volume_IBM.csv,49.945693,2,5,0,14298,lstmWeight=0.1;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.015,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.137016927499;,2,6813,15893,0.429,
Twitter_volume_KO.csv,619.966346,1,0,2,14264,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.015,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.137056487767;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,3.301057,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0128011098499,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0447141488342;,4,951,15858,0.06,
Twitter_volume_UPS.csv,542.178057,5,2825,0,11456,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.0127946552376,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0495435101832;,5,1028,15866,0.065,
