file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio,
exchange-2_cpm_results.csv,0.015509,0,0,2,1462,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.09,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0656292286874;,2,566,1624,0.349,
exchange-3_cpc_results.csv,0.006461,2,0,1,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.09,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0657142857143;,3,272,1538,0.177,
exchange-3_cpm_results.csv,0.116305,0,0,1,1385,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.09,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0657142857143;,1,1046,1538,0.68,
exchange-4_cpc_results.csv,0.705896,3,398,0,1080,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0661764705882;,3,341,1643,0.20800000000000002,
exchange-4_cpm_results.csv,31.76384,4,473,0,1006,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;sequance_length=20;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0661764705882;,4,348,1643,0.212,
ambient_temperature_system_failure.csv,563.217834,1,290,1,6251,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=70;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0659307424769;,2,3541,7267,0.48700000000000004,
cpu_utilization_asg_misconfiguration.csv,16148.826232,1,2006,0,14545,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.065932058931;,1,16552,18050,0.917,
ec2_request_latency_system_failure.csv,59.512261,3,430,0,3256,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;sequance_length=60;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0659400544959;,3,2015,4032,0.5,
machine_temperature_system_failure.csv,408.051522,2,0,2,20427,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.053579999999999996,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0377560521415;,4,2127,22695,0.094,
nyc_taxi.csv,41661574.583582,1,0,4,9285,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0660136286201;,5,5840,10320,0.5660000000000001,
rogue_agent_key_hold.csv,0.011358,0,0,2,1692,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0659661412726;,2,670,1882,0.35600000000000004,
rogue_agent_key_updown.csv,289.592683,1,595,1,4190,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.065949968989;,2,2244,5315,0.42200000000000004,
TravelTime_387.csv,651787.198821,0,0,3,2251,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;sequance_length=60;training_ratio=0.09,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0659340659341;,3,388,2500,0.155,
TravelTime_451.csv,104240.851756,0,0,1,1945,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0660569105691;,1,439,2162,0.203,
occupancy_6005.csv,79.4189,0,202,1,1939,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0660203139428;,1,1646,2380,0.6920000000000001,
occupancy_t4013.csv,39.236954,2,0,0,2250,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0659340659341;,2,2088,2500,0.835,
speed_6005.csv,1160.391957,0,22,1,2239,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0659340659341;,1,2262,2500,0.905,
speed_7578.csv,3275.267373,0,0,4,1011,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0662768031189;,4,304,1127,0.27,
speed_t4013.csv,198.550814,2,0,0,2245,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0660501981506;,2,2085,2495,0.836,
Twitter_volume_AAPL.csv,702549.192221,4,3168,0,11146,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.04446,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0309970384995;,4,1236,15902,0.078,
Twitter_volume_AMZN.csv,3786.062332,3,47,1,14204,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.06498,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0463419577113;,4,1797,15831,0.114,
Twitter_volume_CRM.csv,58.702959,3,750,0,13559,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;sequance_length=60;training_ratio=0.09,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.065924953355;,3,2873,15902,0.18100000000000002,
Twitter_volume_CVS.csv,28.636347,3,1921,0,12406,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.052439999999999994,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0368792437758;,3,1463,15853,0.092,
Twitter_volume_FB.csv,2075.8561,2,1437,0,12814,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0659310153376;,2,4615,15833,0.29100000000000004,
Twitter_volume_GOOG.csv,857.018901,2,0,1,14410,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=60;training_ratio=0.09,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0659637927447;,3,4107,15842,0.259,
Twitter_volume_IBM.csvnan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
Twitter_volume_KO.csv,579041.991561,0,1427,3,12837,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;sequance_length=20;training_ratio=0.09,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0659272097054;,3,5971,15851,0.377,
Twitter_volume_PFE.csv,3.615859,0,0,4,14270,lstmWeight=0.9;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.034199999999999994,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0235701227475;,4,951,15858,0.06,
Twitter_volume_UPS.csv,586.994117,5,5286,0,8995,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;sequance_length=200;training_ratio=0.03705,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0256561293278;,5,1028,15866,0.065,
